pair_dir	comparison	status	blast_path	log_path	is_close_gap	is_adjacent_neighbors	hits_count	best_evalue	best_bitscore	best_pident	best_length	best_qcovhsp
NULL/chr2L_5261720-5261920__chr2L_7915086-7915342	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5261720-5261920__chr2L_7915086-7915342/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5261720-5261920__chr2L_7915086-7915342/blast/RR/blast.log	False	False	4	0.22	25.6	93.75	16	1.0
NULL/chr2L_5546801-5547067__chr2L_14434419-14434949	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5546801-5547067__chr2L_14434419-14434949/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5546801-5547067__chr2L_14434419-14434949/blast/LL/blast.log	False	False	1	0.77	22.9	100.0	12	0.0
NULL/chr2L_5546801-5547067__chr2L_14434419-14434949	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5546801-5547067__chr2L_14434419-14434949/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5546801-5547067__chr2L_14434419-14434949/blast/LR/blast.log	False	False	2	0.85	22.0	92.857	14	2.0
NULL/chr2L_5546801-5547067__chr2L_14434419-14434949	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5546801-5547067__chr2L_14434419-14434949/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5546801-5547067__chr2L_14434419-14434949/blast/RL/blast.log	False	False	1	0.77	23.8	93.333	15	1.0
NULL/chr2L_5546801-5547067__chr2L_14434419-14434949	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5546801-5547067__chr2L_14434419-14434949/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5546801-5547067__chr2L_14434419-14434949/blast/RR/blast.log	False	False	1	0.85	21.1	100.0	11	1.0
NULL/chr2L_5546801-5547067__chr2L_20473787-20474193	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5546801-5547067__chr2L_20473787-20474193/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5546801-5547067__chr2L_20473787-20474193/blast/LL/blast.log	False	False	8	0.01	30.1	90.476	21	0.0
NULL/chr2L_5546801-5547067__chr2L_20473787-20474193	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5546801-5547067__chr2L_20473787-20474193/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5546801-5547067__chr2L_20473787-20474193/blast/LR/blast.log	False	False	5	0.064	26.5	100.0	14	1.0
NULL/chr2L_5546801-5547067__chr2L_20473787-20474193	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5546801-5547067__chr2L_20473787-20474193/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5546801-5547067__chr2L_20473787-20474193/blast/RL/blast.log	False	False	0				0	
NULL/chr2L_5546801-5547067__chr2L_20473787-20474193	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5546801-5547067__chr2L_20473787-20474193/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5546801-5547067__chr2L_20473787-20474193/blast/RR/blast.log	False	False	5	0.064	27.4	86.364	22	1.0
NULL/chr2L_5546801-5547067__chr2L_8789123-8789689	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5546801-5547067__chr2L_8789123-8789689/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5546801-5547067__chr2L_8789123-8789689/blast/LL/blast.log	False	False	3	0.018	28.3	100.0	15	1.0
NULL/chr2L_5546801-5547067__chr2L_8789123-8789689	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5546801-5547067__chr2L_8789123-8789689/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5546801-5547067__chr2L_8789123-8789689/blast/LR/blast.log	False	False	2	0.005	31.0	87.5	24	1.0
NULL/chr2L_5546801-5547067__chr2L_8789123-8789689	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5546801-5547067__chr2L_8789123-8789689/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5546801-5547067__chr2L_8789123-8789689/blast/RL/blast.log	False	False	0				0	
NULL/chr2L_5546801-5547067__chr2L_8789123-8789689	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5546801-5547067__chr2L_8789123-8789689/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5546801-5547067__chr2L_8789123-8789689/blast/RR/blast.log	False	False	0				0	
NULL/chr2L_5559752-5560284__chr2L_13211918-13212118	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5559752-5560284__chr2L_13211918-13212118/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5559752-5560284__chr2L_13211918-13212118/blast/LL/blast.log	False	False	0				0	
NULL/chr2L_5559752-5560284__chr2L_13211918-13212118	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5559752-5560284__chr2L_13211918-13212118/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5559752-5560284__chr2L_13211918-13212118/blast/LR/blast.log	False	False	0				0	
NULL/chr2L_5559752-5560284__chr2L_13211918-13212118	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5559752-5560284__chr2L_13211918-13212118/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5559752-5560284__chr2L_13211918-13212118/blast/RL/blast.log	False	False	0				0	
NULL/chr2L_5559752-5560284__chr2L_13211918-13212118	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5559752-5560284__chr2L_13211918-13212118/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5559752-5560284__chr2L_13211918-13212118/blast/RR/blast.log	False	False	1	0.018	28.3	90.0	20	1.0
NULL/chr2L_5559752-5560284__chr2L_14527451-14527987	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5559752-5560284__chr2L_14527451-14527987/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5559752-5560284__chr2L_14527451-14527987/blast/LL/blast.log	False	False	0				0	
NULL/chr2L_5559752-5560284__chr2L_14527451-14527987	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5559752-5560284__chr2L_14527451-14527987/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5559752-5560284__chr2L_14527451-14527987/blast/LR/blast.log	False	False	1	0.064	26.5	89.474	19	1.0
NULL/chr2L_5559752-5560284__chr2L_14527451-14527987	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5559752-5560284__chr2L_14527451-14527987/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5559752-5560284__chr2L_14527451-14527987/blast/RL/blast.log	False	False	3	0.22	25.6	93.75	16	1.0
NULL/chr2L_5559752-5560284__chr2L_14527451-14527987	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5559752-5560284__chr2L_14527451-14527987/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_5559752-5560284__chr2L_14527451-14527987/blast/RR/blast.log	False	False	0				0	
NULL/chr2L_6015000-6015255__chr2L_12009847-12010112	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_12009847-12010112/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_12009847-12010112/blast/LL/blast.log	False	False	2	0.79	22.9	88.235	17	1.0
NULL/chr2L_6015000-6015255__chr2L_12009847-12010112	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_12009847-12010112/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_12009847-12010112/blast/LR/blast.log	False	False	0				0	
NULL/chr2L_6015000-6015255__chr2L_12009847-12010112	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_12009847-12010112/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_12009847-12010112/blast/RL/blast.log	False	False	2	0.2	24.7	100.0	13	1.0
NULL/chr2L_6015000-6015255__chr2L_12009847-12010112	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_12009847-12010112/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_12009847-12010112/blast/RR/blast.log	False	False	1	0.69	23.8	93.333	15	1.0
NULL/chr2L_6015000-6015255__chr2L_12655423-12655623	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_12655423-12655623/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_12655423-12655623/blast/LL/blast.log	False	False	5	0.005	30.1	100.0	16	1.0
NULL/chr2L_6015000-6015255__chr2L_12655423-12655623	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_12655423-12655623/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_12655423-12655623/blast/LR/blast.log	False	False	3	0.064	26.5	100.0	14	1.0
NULL/chr2L_6015000-6015255__chr2L_12655423-12655623	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_12655423-12655623/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_12655423-12655623/blast/RL/blast.log	False	False	1	0.69	22.9	100.0	12	0.0
NULL/chr2L_6015000-6015255__chr2L_12655423-12655623	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_12655423-12655623/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_12655423-12655623/blast/RR/blast.log	False	False	2	0.2	25.6	93.75	16	1.0
NULL/chr2L_6015000-6015255__chr2L_14434419-14434949	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_14434419-14434949/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_14434419-14434949/blast/LL/blast.log	False	False	3	0.77	23.8	93.333	15	1.0
NULL/chr2L_6015000-6015255__chr2L_14434419-14434949	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_14434419-14434949/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_14434419-14434949/blast/LR/blast.log	False	False	4	0.069	24.7	90.0	20	2.0
NULL/chr2L_6015000-6015255__chr2L_14434419-14434949	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_14434419-14434949/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_14434419-14434949/blast/RL/blast.log	False	False	1	0.69	22.9	100.0	12	0.0
NULL/chr2L_6015000-6015255__chr2L_14434419-14434949	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_14434419-14434949/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_14434419-14434949/blast/RR/blast.log	False	False	2	0.22	22.9	100.0	12	2.0
NULL/chr2L_6015000-6015255__chr2L_14537085-14537454	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_14537085-14537454/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_14537085-14537454/blast/LL/blast.log	False	False	3	0.018	28.3	90.0	20	1.0
NULL/chr2L_6015000-6015255__chr2L_14537085-14537454	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_14537085-14537454/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_14537085-14537454/blast/LR/blast.log	False	False	2	0.77	23.8	85.714	21	1.0
NULL/chr2L_6015000-6015255__chr2L_14537085-14537454	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_14537085-14537454/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_14537085-14537454/blast/RL/blast.log	False	False	2	0.2	25.6	86.364	22	1.0
NULL/chr2L_6015000-6015255__chr2L_14537085-14537454	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_14537085-14537454/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_14537085-14537454/blast/RR/blast.log	False	False	2	0.69	22.9	100.0	12	0.0
NULL/chr2L_6015000-6015255__chr2L_15332558-15332979	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_15332558-15332979/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_15332558-15332979/blast/LL/blast.log	False	False	1	0.49	21.1	100.0	11	2.0
NULL/chr2L_6015000-6015255__chr2L_15332558-15332979	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_15332558-15332979/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_15332558-15332979/blast/LR/blast.log	False	False	2	0.006	27.4	87.5	24	9.0
NULL/chr2L_6015000-6015255__chr2L_15332558-15332979	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_15332558-15332979/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_15332558-15332979/blast/RL/blast.log	False	False	1	0.44	21.1	100.0	11	2.0
NULL/chr2L_6015000-6015255__chr2L_15332558-15332979	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_15332558-15332979/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6015000-6015255__chr2L_15332558-15332979/blast/RR/blast.log	False	False	2	0.064	23.8	76.744	43	16.0
NULL/chr2L_6017484-6017937__chr2L_14431426-14431854	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6017484-6017937__chr2L_14431426-14431854/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6017484-6017937__chr2L_14431426-14431854/blast/LL/blast.log	False	False	0				0	
NULL/chr2L_6017484-6017937__chr2L_14431426-14431854	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6017484-6017937__chr2L_14431426-14431854/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6017484-6017937__chr2L_14431426-14431854/blast/LR/blast.log	False	False	1	0.69	22.9	100.0	12	0.0
NULL/chr2L_6017484-6017937__chr2L_14431426-14431854	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6017484-6017937__chr2L_14431426-14431854/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6017484-6017937__chr2L_14431426-14431854/blast/RL/blast.log	False	False	0				0	
NULL/chr2L_6017484-6017937__chr2L_14431426-14431854	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6017484-6017937__chr2L_14431426-14431854/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6017484-6017937__chr2L_14431426-14431854/blast/RR/blast.log	False	False	0				0	
NULL/chr2L_6017484-6017937__chr2L_14445719-14445919	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6017484-6017937__chr2L_14445719-14445919/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6017484-6017937__chr2L_14445719-14445919/blast/LL/blast.log	False	False	2	0.42	22.9	100.0	12	1.0
NULL/chr2L_6017484-6017937__chr2L_14445719-14445919	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6017484-6017937__chr2L_14445719-14445919/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6017484-6017937__chr2L_14445719-14445919/blast/LR/blast.log	False	False	0				0	
NULL/chr2L_6017484-6017937__chr2L_14445719-14445919	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6017484-6017937__chr2L_14445719-14445919/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6017484-6017937__chr2L_14445719-14445919/blast/RL/blast.log	False	False	0				0	
NULL/chr2L_6017484-6017937__chr2L_14445719-14445919	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6017484-6017937__chr2L_14445719-14445919/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6017484-6017937__chr2L_14445719-14445919/blast/RR/blast.log	False	False	0				0	
NULL/chr2L_6017484-6017937__chr2L_14527451-14527987	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6017484-6017937__chr2L_14527451-14527987/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6017484-6017937__chr2L_14527451-14527987/blast/LL/blast.log	False	False	2	0.2	24.7	100.0	13	1.0
NULL/chr2L_6017484-6017937__chr2L_14527451-14527987	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6017484-6017937__chr2L_14527451-14527987/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/flank_null_lastz/null_pairs_flanks_nooverlap_2/NULL/chr2L_6017484-6017937__chr2L_14527451-14527987/blast/LR/blast.log	False	False	4	0.2	24.7	100.0	13	1.0
