pair_dir	is_close_gap	is_adjacent_neighbors	LL_hit	RR_hit	LR_hit	RL_hit	LL_RR_double_hit	LR_RL_double_hit	any_double_hit	double_hit_type	best_double_hit_comparison	best_double_hit_evalue	best_double_hit_bitscore	best_double_hit_neg_log10_evalue
NULL/chr3L_3332328-3333012__chr3L_22728933-22729192	False	False	0	0	1	1	0	1	1	LR_RL	RL	0.018	29.2	1.744727494896694
NULL/chr3L_3332328-3333012__chr3L_5982072-5982272	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.005	31.0	2.3010299956639813
NULL/chr3L_3384074-3384511__chr3L_11105575-11105775	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.000123	35.6	3.910094888560602
NULL/chr3L_3384074-3384511__chr3L_14948136-14948479	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.000576	34.6	3.239577516576788
NULL/chr3L_3384074-3384511__chr3L_16045010-16045232	False	False	1	1	1	1	1	1	1	BOTH	LL	3.51e-05	37.4	4.454692883534176
NULL/chr3L_3384074-3384511__chr3L_4392038-4392238	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.65	22.9	0.18708664335714442
NULL/chr3L_3384074-3384511__chr3L_6968332-6968548	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.000428	34.6	3.3685562309868278
NULL/chr3L_3997727-3997967__chr3L_13887299-13887499	False	False	0	1	0	0	0	0	0	NONE				
NULL/chr3L_3997727-3997967__chr3L_6962082-6962696	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.004	30.1	2.3979400086720375
NULL/chr3L_4334437-4334651__chr3L_12658389-12658612	False	False	0	1	0	1	0	0	0	NONE				
NULL/chr3L_4334437-4334651__chr3L_14172843-14173610	False	False	0	1	0	1	0	0	0	NONE				
NULL/chr3L_4392038-4392238__chr3L_17014763-17015190	False	False	0	0	1	0	0	0	0	NONE				
NULL/chr3L_4394326-4394609__chr3L_11355874-11356295	False	False	1	1	1	1	1	1	1	BOTH	LL	0.18	25.6	0.744727494896694
NULL/chr3L_4394326-4394609__chr3L_14636483-14636932	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.049	25.6	1.3098039199714864
NULL/chr3L_519120-519320__chr3L_22888570-22889072	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.22	24.7	0.6575773191777937
NULL/chr3L_5635219-5635576__chr3L_13231729-13231956	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.001	31.9	3.0
NULL/chr3L_5635219-5635576__chr3L_5961714-5961914	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.14	22.9	0.8538719643217619
NULL/chr3L_5635883-5636083__chr3L_11224761-11225250	False	False	0	1	1	0	0	0	0	NONE				
NULL/chr3L_5635883-5636083__chr3L_11238445-11238797	False	False	0	1	0	1	0	0	0	NONE				
NULL/chr3L_5635883-5636083__chr3L_11813289-11813573	False	False	0	0	0	0	0	0	0	NONE				
NULL/chr3L_5635883-5636083__chr3L_12658389-12658612	False	False	1	1	1	1	1	1	1	BOTH	RL	0.22	24.7	0.6575773191777937
NULL/chr3L_5635883-5636083__chr3L_16883239-16883440	False	False	1	1	0	1	1	0	1	LL_RR	RR	0.005	31.0	2.3010299956639813
NULL/chr3L_571531-572037__chr3L_15984572-15984835	False	False	0	0	0	1	0	0	0	NONE				
NULL/chr3L_574867-575113__chr3L_5973866-5974081	False	False	0	1	0	1	0	0	0	NONE				
NULL/chr3L_574867-575113__chr3L_731320-731606	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.001	31.9	3.0
NULL/chr3L_575160-575533__chr3L_16776828-16777028	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.22	25.6	0.6575773191777937
NULL/chr3L_575160-575533__chr3L_18223141-18223473	False	False	1	1	1	1	1	1	1	BOTH	RL	0.001	31.9	3.0
NULL/chr3L_575160-575533__chr3L_2362087-2362296	False	False	0	0	1	1	0	1	1	LR_RL	RL	0.001	31.9	3.0
NULL/chr3L_575160-575533__chr3L_593649-593985	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.064	27.4	1.193820026016113
NULL/chr3L_575897-576292__chr3L_18253096-18253493	False	False	1	1	1	1	1	1	1	BOTH	RR	0.005	30.1	2.3010299956639813
NULL/chr3L_575897-576292__chr3L_19175349-19175549	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.13	22.9	0.8860566476931632
NULL/chr3L_5811621-5811828__chr3L_13208620-13208905	False	False	0	1	1	0	0	0	0	NONE				
NULL/chr3L_5811621-5811828__chr3L_22946089-22946293	False	False	1	1	0	1	1	0	1	LL_RR	RR	2.88e-06	41.9	5.540607512240769
NULL/chr3L_5821284-5821579__chr3L_19135570-19135853	False	False	1	1	1	0	1	0	1	LL_RR	LL	1.01e-05	39.2	4.995678626217358
NULL/chr3L_5821284-5821579__chr3L_5963004-5963247	False	False	1	0	1	0	0	0	0	NONE				
NULL/chr3L_5821284-5821579__chr3L_8984193-8984856	False	False	1	1	1	1	1	1	1	BOTH	RR	0.027	28.3	1.5686362358410126
NULL/chr3L_5825323-5825765__chr3L_12487652-12487993	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.33	25.6	0.4814860601221125
NULL/chr3L_5825323-5825765__chr3L_13641091-13641350	False	False	1	1	0	1	1	0	1	LL_RR	RR	0.22	24.7	0.6575773191777937
NULL/chr3L_5825323-5825765__chr3L_14635397-14635808	False	False	1	1	1	1	1	1	1	BOTH	LL	0.095	27.4	1.0222763947111522
NULL/chr3L_5825323-5825765__chr3L_18288111-18288550	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.000642	34.6	3.192464971931147
NULL/chr3L_5825323-5825765__chr3L_20415688-20415906	False	False	1	1	0	1	1	0	1	LL_RR	RR	2.88e-06	41.9	5.540607512240769
NULL/chr3L_5825323-5825765__chr3L_22728933-22729192	False	False	0	1	0	1	0	0	0	NONE				
NULL/chr3L_593649-593985__chr3L_15062508-15062841	False	False	0	1	1	0	0	0	0	NONE				
NULL/chr3L_593649-593985__chr3L_16776828-16777028	False	False	1	0	1	0	0	0	0	NONE				
NULL/chr3L_593649-593985__chr3L_616535-616984	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.12	25.6	0.9208187539523752
NULL/chr3L_5956989-5957371__chr3L_11224312-11224512	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.22	25.6	0.6575773191777937
NULL/chr3L_5956989-5957371__chr3L_18223141-18223473	False	False	1	1	1	1	1	1	1	BOTH	RL	0.005	31.0	2.3010299956639813
NULL/chr3L_5956989-5957371__chr3L_22946089-22946293	False	False	1	1	1	1	1	1	1	BOTH	LL	0.005	31.0	2.3010299956639813
NULL/chr3L_5961714-5961914__chr3L_6964398-6964598	False	False	1	1	0	1	1	0	1	LL_RR	RR	0.028	26.5	1.5528419686577808
NULL/chr3L_5961714-5961914__chr3L_7848370-7848762	False	False	1	1	1	1	1	1	1	BOTH	RL	0.028	27.4	1.5528419686577808
NULL/chr3L_5963004-5963247__chr3L_14925390-14925769	False	False	1	1	1	1	1	1	1	BOTH	RL	0.018	28.3	1.744727494896694
NULL/chr3L_5969720-5970091__chr3L_14524405-14524880	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.22	24.7	0.6575773191777937
NULL/chr3L_5969720-5970091__chr3L_14930753-14930953	False	False	0	1	0	1	0	0	0	NONE				
NULL/chr3L_5969720-5970091__chr3L_9446026-9446417	False	False	1	0	0	1	0	0	0	NONE				
NULL/chr3L_597378-597923__chr3L_1167709-1167971	False	False	1	1	0	0	1	0	1	LL_RR	LL	0.77	22.9	0.11350927482751812
NULL/chr3L_597378-597923__chr3L_2099069-2099450	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.003	29.2	2.5228787452803374
NULL/chr3L_597378-597923__chr3L_22893393-22893593	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.11	27.4	0.958607314841775
NULL/chr3L_5973866-5974081__chr3L_11224761-11225250	False	False	1	0	1	0	0	0	0	NONE				
NULL/chr3L_5973866-5974081__chr3L_12372005-12372320	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.064	27.4	1.193820026016113
NULL/chr3L_5973866-5974081__chr3L_14939995-14940646	False	False	0	0	1	1	0	1	1	LR_RL	RL	0.03	24.7	1.5228787452803376
NULL/chr3L_5973866-5974081__chr3L_16463198-16463716	False	False	1	1	1	1	1	1	1	BOTH	LL	0.064	26.5	1.193820026016113
NULL/chr3L_5973866-5974081__chr3L_19130352-19131228	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.22	24.7	0.6575773191777937
NULL/chr3L_5973866-5974081__chr3L_20459170-20459888	False	False	1	0	1	0	0	0	0	NONE				
NULL/chr3L_5973866-5974081__chr3L_22788539-22788804	False	False	1	1	1	1	1	1	1	BOTH	LL	0.001	31.9	3.0
NULL/chr3L_5974676-5975048__chr3L_12043527-12044019	False	False	1	0	0	1	0	0	0	NONE				
NULL/chr3L_5974676-5975048__chr3L_9019828-9020140	False	False	1	1	0	1	1	0	1	LL_RR	RR	0.093	22.9	1.031517051446065
NULL/chr3L_5975471-5975750__chr3L_13834627-13835094	False	False	1	0	1	0	0	0	0	NONE				
NULL/chr3L_5975471-5975750__chr3L_7848370-7848762	False	False	1	0	0	1	0	0	0	NONE				
NULL/chr3L_5977448-5977703__chr3L_13231729-13231956	False	False	0	1	1	0	0	0	0	NONE				
NULL/chr3L_5977448-5977703__chr3L_14931009-14931209	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.002	26.5	2.6989700043360187
NULL/chr3L_5977448-5977703__chr3L_6968332-6968548	False	False	1	0	0	0	0	0	0	NONE				
NULL/chr3L_5979576-5979770__chr3L_17019852-17020197	False	False	0	0	1	0	0	0	0	NONE				
NULL/chr3L_5982072-5982272__chr3L_12044554-12045005	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.11	27.4	0.958607314841775
NULL/chr3L_5989752-5990383__chr3L_13208620-13208905	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.018	28.3	1.744727494896694
NULL/chr3L_5989752-5990383__chr3L_17014763-17015190	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.28	24.7	0.5528419686577808
NULL/chr3L_5991306-5991899__chr3L_18193476-18193931	False	False	1	1	1	1	1	1	1	BOTH	LL	0.000546	31.9	3.2628073572952627
NULL/chr3L_610451-610651__chr3L_18244888-18245144	False	False	1	1	1	1	1	1	1	BOTH	RR	0.005	31.0	2.3010299956639813
NULL/chr3L_618388-618844__chr3L_13500764-13501176	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.00057	33.7	3.2441251443275085
NULL/chr3L_618388-618844__chr3L_14936376-14936760	False	False	1	1	1	1	1	1	1	BOTH	RR	0.044	27.4	1.3565473235138126
NULL/chr3L_618388-618844__chr3L_6968332-6968548	False	False	1	0	1	0	0	0	0	NONE				
NULL/chr3L_622169-622652__chr3L_11330795-11331281	False	False	1	1	1	1	1	1	1	BOTH	LR	0.00057	34.6	3.2441251443275085
NULL/chr3L_622169-622652__chr3L_11355874-11356295	False	False	1	1	1	1	1	1	1	BOTH	LL	0.000163	36.5	3.7878123955960423
NULL/chr3L_622169-622652__chr3L_12678456-12678703	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.22	25.6	0.6575773191777937
NULL/chr3L_622169-622652__chr3L_13834627-13835094	False	False	1	1	1	1	1	1	1	BOTH	LL	1.34e-05	39.2	4.872895201635193
NULL/chr3L_622169-622652__chr3L_13887299-13887499	False	False	0	0	1	1	0	1	1	LR_RL	RL	7.99e-05	31.0	4.097453220686009
NULL/chr3L_622169-622652__chr3L_18288111-18288550	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.085	27.4	1.0705810742857071
NULL/chr3L_623882-624388__chr3L_13886841-13887250	False	False	0	0	1	1	0	1	1	LR_RL	LR	7.99e-05	31.0	4.097453220686009
NULL/chr3L_623882-624388__chr3L_16463198-16463716	False	False	1	1	1	1	1	1	1	BOTH	RL	0.001	32.8	3.0
NULL/chr3L_623882-624388__chr3L_7848370-7848762	False	False	1	1	1	1	1	1	1	BOTH	RR	0.018	28.3	1.744727494896694
NULL/chr3L_647134-647334__chr3L_731320-731606	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.018	29.2	1.744727494896694
NULL/chr3L_647134-647334__chr3L_9019828-9020140	False	False	1	1	1	1	1	1	1	BOTH	LR	0.046	27.4	1.337242168318426
NULL/chr3L_647134-647334__chr3L_9442724-9443197	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.25	25.6	0.6020599913279624
NULL/chr3L_663582-663782__chr3L_18177706-18178000	False	False	1	1	1	1	1	1	1	BOTH	LL	0.77	23.8	0.11350927482751812
NULL/chr3L_663582-663782__chr3L_8984193-8984856	False	False	1	1	1	1	1	1	1	BOTH	RR	0.22	24.7	0.6575773191777937
NULL/chr3L_665701-666210__chr3L_11105575-11105775	False	False	0	0	1	1	0	1	1	LR_RL	RL	0.39	25.6	0.4089353929735008
NULL/chr3L_665701-666210__chr3L_18966539-18966739	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.22	25.6	0.6575773191777937
NULL/chr3L_665701-666210__chr3L_22946089-22946293	False	False	1	1	0	0	1	0	1	LL_RR	LL	0.064	27.4	1.193820026016113
NULL/chr3L_665701-666210__chr3L_5975471-5975750	False	False	1	1	1	1	1	1	1	BOTH	RR	0.15	25.6	0.8239087409443188
NULL/chr3L_6678365-6678565__chr3L_12043527-12044019	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.22	24.7	0.6575773191777937
NULL/chr3L_6678365-6678565__chr3L_14938074-14938558	False	False	0	1	0	1	0	0	0	NONE				
NULL/chr3L_6685484-6685719__chr3L_13208620-13208905	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.77	23.8	0.11350927482751812
NULL/chr3L_6685484-6685719__chr3L_13834627-13835094	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.22	25.6	0.6575773191777937
NULL/chr3L_668956-669192__chr3L_14171965-14172435	False	False	1	1	0	0	1	0	1	LL_RR	RR	0.035	24.7	1.4559319556497243
NULL/chr3L_668956-669192__chr3L_18177706-18178000	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.064	26.5	1.193820026016113
NULL/chr3L_668956-669192__chr3L_20459170-20459888	False	False	1	1	1	1	1	1	1	BOTH	LR	0.22	24.7	0.6575773191777937
NULL/chr3L_668956-669192__chr3L_5961714-5961914	False	False	0	0	1	0	0	0	0	NONE				
NULL/chr3L_691733-692030__chr3L_16739977-16740479	False	False	1	1	1	1	1	1	1	BOTH	RL	0.22	24.7	0.6575773191777937
NULL/chr3L_691733-692030__chr3L_19151316-19151710	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.22	25.6	0.6575773191777937
NULL/chr3L_691733-692030__chr3L_5977448-5977703	False	False	0	1	0	1	0	0	0	NONE				
NULL/chr3L_691733-692030__chr3L_6961086-6961344	False	False	0	1	0	0	0	0	0	NONE				
NULL/chr3L_6959693-6959979__chr3L_19135570-19135853	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.018	29.2	1.744727494896694
NULL/chr3L_6961086-6961344__chr3L_11330795-11331281	False	False	0	1	0	1	0	0	0	NONE				
NULL/chr3L_6961086-6961344__chr3L_14922238-14922460	False	False	0	1	0	1	0	0	0	NONE				
NULL/chr3L_6961086-6961344__chr3L_17014763-17015190	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.64	23.8	0.1938200260161128
NULL/chr3L_6962082-6962696__chr3L_15051009-15051402	False	False	1	1	1	1	1	1	1	BOTH	LR	0.018	28.3	1.744727494896694
NULL/chr3L_6962082-6962696__chr3L_22946089-22946293	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.000291	34.6	3.5361070110140926
NULL/chr3L_6964398-6964598__chr3L_12047380-12047625	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.5	23.8	0.3010299956639812
NULL/chr3L_6964398-6964598__chr3L_16776828-16777028	False	False	1	0	0	1	0	0	0	NONE				
NULL/chr3L_6968332-6968548__chr3L_13208620-13208905	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.064	27.4	1.193820026016113
NULL/chr3L_6968332-6968548__chr3L_14922238-14922460	False	False	1	1	0	1	1	0	1	LL_RR	RR	0.001	31.9	3.0
NULL/chr3L_6968332-6968548__chr3L_14931009-14931209	False	False	0	0	1	0	0	0	0	NONE				
NULL/chr3L_6968332-6968548__chr3L_18177706-18178000	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.22	24.7	0.6575773191777937
NULL/chr3L_6968332-6968548__chr3L_9010490-9010720	False	False	0	0	0	0	0	0	0	NONE				
NULL/chr3L_709891-710336__chr3L_12044554-12045005	False	False	1	0	1	0	0	0	0	NONE				
NULL/chr3L_709891-710336__chr3L_13231729-13231956	False	False	1	1	1	1	1	1	1	BOTH	LR	0.018	28.3	1.744727494896694
NULL/chr3L_709891-710336__chr3L_18812160-18812714	False	False	1	1	1	1	1	1	1	BOTH	RR	0.018	28.3	1.744727494896694
NULL/chr3L_709891-710336__chr3L_18966539-18966739	False	False	1	1	1	1	1	1	1	BOTH	LR	0.019	29.2	1.7212463990471711
NULL/chr3L_709891-710336__chr3L_3322687-3323052	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.66	23.8	0.1804560644581313
NULL/chr3L_723323-723674__chr3L_14922238-14922460	False	False	1	1	1	1	1	1	1	BOTH	LL	0.064	26.5	1.193820026016113
NULL/chr3L_723323-723674__chr3L_15984916-15985116	False	False	0	1	0	0	0	0	0	NONE				
NULL/chr3L_723323-723674__chr3L_2562100-2562492	False	False	1	1	1	1	1	1	1	BOTH	LL	0.000123	35.6	3.910094888560602
NULL/chr3L_723323-723674__chr3L_6962082-6962696	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.06	26.5	1.2218487496163564
NULL/chr3L_726645-726923__chr3L_11685890-11686273	False	False	0	1	0	0	0	0	0	NONE				
NULL/chr3L_726645-726923__chr3L_14524405-14524880	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.033	26.5	1.4814860601221125
NULL/chr3L_731320-731606__chr3L_16424269-16424469	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.064	27.4	1.193820026016113
NULL/chr3L_754449-754819__chr3L_20415984-20416184	False	False	1	1	1	1	1	1	1	BOTH	LR	0.000123	35.6	3.910094888560602
NULL/chr3L_755481-755805__chr3L_13834627-13835094	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.058	25.6	1.2365720064370627
NULL/chr3L_755481-755805__chr3L_19151316-19151710	False	False	1	1	1	1	1	1	1	BOTH	RR	0.018	28.3	1.744727494896694
NULL/chr3L_774464-774809__chr3L_14195647-14195954	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.064	27.4	1.193820026016113
NULL/chr3L_774464-774809__chr3L_14636483-14636932	False	False	1	1	0	0	1	0	1	LL_RR	RR	0.22	25.6	0.6575773191777937
NULL/chr3L_774464-774809__chr3L_16883239-16883440	False	False	1	1	1	1	1	1	1	BOTH	LR	0.064	26.5	1.193820026016113
NULL/chr3L_774464-774809__chr3L_18976381-18976581	False	False	1	1	1	1	1	1	1	BOTH	RL	0.064	27.4	1.193820026016113
NULL/chr3L_774464-774809__chr3L_5956989-5957371	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.22	25.6	0.6575773191777937
NULL/chr3L_7762555-7762755__chr3L_15065782-15065982	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.77	23.8	0.11350927482751812
NULL/chr3L_7848370-7848762__chr3L_13646895-13647219	False	False	1	1	1	1	1	1	1	BOTH	RR	0.064	26.5	1.193820026016113
NULL/chr3L_7848370-7848762__chr3L_13887299-13887499	False	False	0	1	1	0	0	0	0	NONE				
NULL/chr3L_7848370-7848762__chr3L_15989718-15989918	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.018	28.3	1.744727494896694
NULL/chr3L_7848370-7848762__chr3L_18193476-18193931	False	False	1	1	1	1	1	1	1	BOTH	LL	0.001	31.9	3.0
NULL/chr3L_8984193-8984856__chr3L_11090638-11090925	False	False	0	1	0	1	0	0	0	NONE				
NULL/chr3L_8984193-8984856__chr3L_14153051-14154215	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.019	24.7	1.7212463990471711
NULL/chr3L_8984193-8984856__chr3L_16045010-16045232	False	False	0	0	1	1	0	1	1	LR_RL	LR	0.48	23.8	0.3187587626244128
NULL/chr3L_8984193-8984856__chr3L_19164181-19164596	False	False	1	1	1	1	1	1	1	BOTH	LR	0.064	27.4	1.193820026016113
NULL/chr3L_8994546-8994994__chr3L_11100667-11101152	False	False	1	1	0	0	1	0	1	LL_RR	LL	0.22	25.6	0.6575773191777937
NULL/chr3L_8994546-8994994__chr3L_14928799-14929134	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.041	27.4	1.3872161432802645
NULL/chr3L_8994546-8994994__chr3L_16424269-16424469	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.22	25.6	0.6575773191777937
NULL/chr3L_8994546-8994994__chr3L_19135570-19135853	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.018	28.3	1.744727494896694
NULL/chr3L_9010205-9010405__chr3L_12658389-12658612	False	False	1	0	1	0	0	0	0	NONE				
NULL/chr3L_9010205-9010405__chr3L_14928799-14929134	False	False	1	0	1	0	0	0	0	NONE				
NULL/chr3L_9010205-9010405__chr3L_22851931-22852313	False	False	1	0	0	0	0	0	0	NONE				
NULL/chr3L_9010490-9010720__chr3L_13231729-13231956	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.018	29.2	1.744727494896694
NULL/chr3L_9010490-9010720__chr3L_18177706-18178000	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.08	22.9	1.0969100130080565
NULL/chr3L_9010490-9010720__chr3L_20459170-20459888	False	False	0	1	0	1	0	0	0	NONE				
NULL/chr3L_9019828-9020140__chr3L_11224761-11225250	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.054	22.9	1.2676062401770316
NULL/chr3L_9019828-9020140__chr3L_12372005-12372320	False	False	0	0	0	1	0	0	0	NONE				
NULL/chr3L_9021970-9022336__chr3L_13231729-13231956	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.16	25.6	0.7958800173440752
NULL/chr3L_9021970-9022336__chr3L_18253096-18253493	False	False	1	1	1	1	1	1	1	BOTH	RL	0.015	29.2	1.8239087409443189
NULL/chr3L_9023155-9023452__chr3L_19164181-19164596	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.026	27.4	1.585026652029182
NULL/chr3L_9382596-9382979__chr3L_14925390-14925769	False	False	1	1	1	1	1	1	1	BOTH	LL	0.22	24.7	0.6575773191777937
NULL/chr3L_9384190-9384390__chr3L_12082643-12082843	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.064	26.5	1.193820026016113
NULL/chr3L_9413206-9413480__chr3L_13657717-13657980	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.12	25.6	0.9208187539523752
NULL/chr3L_9413658-9413858__chr3L_15048542-15048758	False	False	0	0	0	1	0	0	0	NONE				
NULL/chr3L_9442724-9443197__chr3L_13892257-13892580	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.064	27.4	1.193820026016113
NULL/chr3L_9446026-9446417__chr3L_11066817-11067017	False	False	1	1	1	1	1	1	1	BOTH	RR	0.001	31.9	3.0
NULL/chr3L_9446026-9446417__chr3L_18193476-18193931	False	False	1	1	1	1	1	1	1	BOTH	LL	0.021	28.3	1.6777807052660807
NULL/chr3R_10030129-10030427__chr3R_29480007-29480263	False	False	1	0	0	1	0	0	0	NONE				
NULL/chr3R_10106432-10106719__chr3R_23300278-23300772	False	False	1	0	0	0	0	0	0	NONE				
NULL/chr3R_10108491-10108933__chr3R_16254794-16255607	False	False	1	1	1	1	1	1	1	BOTH	LL	0.013	28.3	1.8860566476931633
NULL/chr3R_10108491-10108933__chr3R_22053290-22053582	False	False	1	1	1	1	1	1	1	BOTH	RR	0.001	32.8	3.0
NULL/chr3R_10382028-10382228__chr3R_12505525-12505897	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.22	25.6	0.6575773191777937
NULL/chr3R_10382028-10382228__chr3R_16743196-16743622	False	False	1	1	1	1	1	1	1	BOTH	RR	0.022	26.5	1.6575773191777938
NULL/chr3R_10382028-10382228__chr3R_26017398-26017815	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.003	28.3	2.5228787452803374
NULL/chr3R_10385663-10385863__chr3R_15671596-15671796	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.07	24.7	1.154901959985743
NULL/chr3R_10385663-10385863__chr3R_23343757-23344225	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.000116	36.5	3.9355420107730814
NULL/chr3R_10386663-10386863__chr3R_24032072-24032273	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.07	24.7	1.154901959985743
NULL/chr3R_10387951-10388335__chr3R_14332655-14333054	False	False	1	1	1	1	1	1	1	BOTH	RL	0.001	31.9	3.0
NULL/chr3R_10387951-10388335__chr3R_17681245-17681597	False	False	1	1	1	1	1	1	1	BOTH	LR	0.12	24.7	0.9208187539523752
NULL/chr3R_10387951-10388335__chr3R_17705753-17706062	False	False	1	1	1	1	1	1	1	BOTH	LR	0.018	28.3	1.744727494896694
NULL/chr3R_10618771-10619181__chr3R_19165868-19166123	False	False	1	1	1	1	1	1	1	BOTH	LL	0.012	28.3	1.9208187539523751
NULL/chr3R_10618771-10619181__chr3R_30732121-30732337	False	False	0	1	1	0	0	0	0	NONE				
NULL/chr3R_10626588-10627045__chr3R_15587263-15587689	False	False	1	1	0	1	1	0	1	LL_RR	RR	0.064	27.4	1.193820026016113
NULL/chr3R_10626588-10627045__chr3R_21530848-21531048	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.018	28.3	1.744727494896694
NULL/chr3R_10626588-10627045__chr3R_30754912-30755289	False	False	1	1	1	1	1	1	1	BOTH	RL	0.064	26.5	1.193820026016113
NULL/chr3R_10626588-10627045__chr3R_30765989-30766189	False	False	0	1	1	0	0	0	0	NONE				
NULL/chr3R_10645396-10645910__chr3R_14591568-14591768	False	False	0	1	1	0	0	0	0	NONE				
NULL/chr3R_10645396-10645910__chr3R_15671596-15671796	False	False	1	1	1	1	1	1	1	BOTH	RL	0.003	28.3	2.5228787452803374
NULL/chr3R_10777442-10777731__chr3R_29457322-29457679	False	False	1	1	1	1	1	1	1	BOTH	RR	0.018	29.2	1.744727494896694
NULL/chr3R_10792254-10792567__chr3R_16249888-16250609	False	False	1	0	1	0	0	0	0	NONE				
NULL/chr3R_10792254-10792567__chr3R_16254794-16255607	False	False	1	0	1	0	0	0	0	NONE				
NULL/chr3R_10792254-10792567__chr3R_17249151-17249776	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.29	23.8	0.5376020021010439
NULL/chr3R_11351913-11352365__chr3R_13372296-13372496	False	False	0	0	1	0	0	0	0	NONE				
NULL/chr3R_11351913-11352365__chr3R_14586821-14587560	False	False	1	0	0	0	0	0	0	NONE				
NULL/chr3R_11351913-11352365__chr3R_14598420-14598710	False	False	1	0	0	0	0	0	0	NONE				
NULL/chr3R_11351913-11352365__chr3R_16814262-16814590	False	False	1	0	0	0	0	0	0	NONE				
NULL/chr3R_11352401-11352901__chr3R_16756098-16756427	False	False	0	1	0	0	0	0	0	NONE				
NULL/chr3R_11352401-11352901__chr3R_17095604-17095904	False	False	0	0	0	1	0	0	0	NONE				
NULL/chr3R_11353401-11353818__chr3R_16329845-16330045	False	False	1	1	0	0	1	0	1	LL_RR	RR	0.018	28.3	1.744727494896694
NULL/chr3R_11353401-11353818__chr3R_24032072-24032273	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.15	24.7	0.8239087409443188
