pair_dir	comparison	status	blast_path	log_path	is_close_gap	is_adjacent_neighbors	hits_count	best_evalue	best_bitscore	best_pident	best_length	best_qcovhsp
NULL/chr14_55075590-55080453__chr14_93700632-93702232	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55075590-55080453__chr14_93700632-93702232/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55075590-55080453__chr14_93700632-93702232/blast/LL/blast.log	False	False	2	0.22	24.7	100.0	13	1.0
NULL/chr14_55075590-55080453__chr14_93700632-93702232	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55075590-55080453__chr14_93700632-93702232/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55075590-55080453__chr14_93700632-93702232/blast/LR/blast.log	False	False	2	0.064	26.5	90.476	21	1.0
NULL/chr14_55075590-55080453__chr14_93700632-93702232	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55075590-55080453__chr14_93700632-93702232/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55075590-55080453__chr14_93700632-93702232/blast/RL/blast.log	False	False	2	0.064	26.5	100.0	14	1.0
NULL/chr14_55075590-55080453__chr14_93700632-93702232	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55075590-55080453__chr14_93700632-93702232/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55075590-55080453__chr14_93700632-93702232/blast/RR/blast.log	False	False	7	5.94e-15	70.7	75.0	112	4.0
NULL/chr14_55097283-55098408__chr14_77626306-77628161	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55097283-55098408__chr14_77626306-77628161/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55097283-55098408__chr14_77626306-77628161/blast/LL/blast.log	False	False	0				0	
NULL/chr14_55097283-55098408__chr14_77626306-77628161	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55097283-55098408__chr14_77626306-77628161/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55097283-55098408__chr14_77626306-77628161/blast/LR/blast.log	False	False	2	7.23e-52	193.0	88.591	149	6.0
NULL/chr14_55097283-55098408__chr14_77626306-77628161	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55097283-55098408__chr14_77626306-77628161/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55097283-55098408__chr14_77626306-77628161/blast/RL/blast.log	False	False	2	0.018	29.2	94.444	18	1.0
NULL/chr14_55097283-55098408__chr14_77626306-77628161	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55097283-55098408__chr14_77626306-77628161/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55097283-55098408__chr14_77626306-77628161/blast/RR/blast.log	False	False	24	0.000428	34.6	83.871	31	1.0
NULL/chr14_55097283-55098408__chr14_77942610-77943610	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55097283-55098408__chr14_77942610-77943610/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55097283-55098408__chr14_77942610-77943610/blast/LL/blast.log	False	False	5	0.018	29.2	85.185	27	1.0
NULL/chr14_55097283-55098408__chr14_77942610-77943610	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55097283-55098408__chr14_77942610-77943610/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55097283-55098408__chr14_77942610-77943610/blast/LR/blast.log	False	False	2	5.21e-22	94.2	75.974	154	6.0
NULL/chr14_55097283-55098408__chr14_77942610-77943610	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55097283-55098408__chr14_77942610-77943610/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55097283-55098408__chr14_77942610-77943610/blast/RL/blast.log	False	False	23	0.000428	34.6	88.462	26	1.0
NULL/chr14_55097283-55098408__chr14_77942610-77943610	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55097283-55098408__chr14_77942610-77943610/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55097283-55098408__chr14_77942610-77943610/blast/RR/blast.log	False	False	7	0.018	29.2	94.444	18	1.0
NULL/chr14_55386417-55387809__chr14_120362358-120363655	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55386417-55387809__chr14_120362358-120363655/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55386417-55387809__chr14_120362358-120363655/blast/LL/blast.log	False	False	1	0.77	22.9	100.0	12	0.0
NULL/chr14_55386417-55387809__chr14_120362358-120363655	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55386417-55387809__chr14_120362358-120363655/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55386417-55387809__chr14_120362358-120363655/blast/LR/blast.log	False	False	2	0.77	22.9	100.0	12	0.0
NULL/chr14_55386417-55387809__chr14_120362358-120363655	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55386417-55387809__chr14_120362358-120363655/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55386417-55387809__chr14_120362358-120363655/blast/RL/blast.log	False	False	3	0.064	26.5	100.0	14	1.0
NULL/chr14_55386417-55387809__chr14_120362358-120363655	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55386417-55387809__chr14_120362358-120363655/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55386417-55387809__chr14_120362358-120363655/blast/RR/blast.log	False	False	1	0.064	26.5	100.0	14	1.0
NULL/chr14_55517252-55521691__chr14_70022523-70024372	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55517252-55521691__chr14_70022523-70024372/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55517252-55521691__chr14_70022523-70024372/blast/LL/blast.log	False	False	10	2.37e-07	44.6	93.103	29	1.0
NULL/chr14_55517252-55521691__chr14_70022523-70024372	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55517252-55521691__chr14_70022523-70024372/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55517252-55521691__chr14_70022523-70024372/blast/LR/blast.log	False	False	31	1.7e-15	71.6	100.0	39	2.0
NULL/chr14_55517252-55521691__chr14_70022523-70024372	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55517252-55521691__chr14_70022523-70024372/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55517252-55521691__chr14_70022523-70024372/blast/RL/blast.log	False	False	1	0.018	28.3	100.0	15	1.0
NULL/chr14_55517252-55521691__chr14_70022523-70024372	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55517252-55521691__chr14_70022523-70024372/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55517252-55521691__chr14_70022523-70024372/blast/RR/blast.log	False	False	10	1.01e-05	40.1	89.655	29	1.0
NULL/chr14_55828171-55829171__chr14_77377366-77378822	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55828171-55829171__chr14_77377366-77378822/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55828171-55829171__chr14_77377366-77378822/blast/LL/blast.log	False	False	4	0.001	31.9	100.0	17	1.0
NULL/chr14_55828171-55829171__chr14_77377366-77378822	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55828171-55829171__chr14_77377366-77378822/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55828171-55829171__chr14_77377366-77378822/blast/LR/blast.log	False	False	19	1.7e-15	71.6	88.889	54	2.0
NULL/chr14_55828171-55829171__chr14_77377366-77378822	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55828171-55829171__chr14_77377366-77378822/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55828171-55829171__chr14_77377366-77378822/blast/RL/blast.log	False	False	3	0.064	26.5	80.645	31	1.0
NULL/chr14_55828171-55829171__chr14_77377366-77378822	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55828171-55829171__chr14_77377366-77378822/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55828171-55829171__chr14_77377366-77378822/blast/RR/blast.log	False	False	1	2.21e-39	151.0	83.108	148	6.0
NULL/chr14_55856614-55858532__chr14_63335317-63336429	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55856614-55858532__chr14_63335317-63336429/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55856614-55858532__chr14_63335317-63336429/blast/LL/blast.log	False	False	2	0.77	22.9	100.0	12	0.0
NULL/chr14_55856614-55858532__chr14_63335317-63336429	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55856614-55858532__chr14_63335317-63336429/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55856614-55858532__chr14_63335317-63336429/blast/LR/blast.log	False	False	1	1.0	21.1	100.0	11	1.0
NULL/chr14_55856614-55858532__chr14_63335317-63336429	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55856614-55858532__chr14_63335317-63336429/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55856614-55858532__chr14_63335317-63336429/blast/RL/blast.log	False	False	6	0.018	29.2	83.333	30	1.0
NULL/chr14_55856614-55858532__chr14_63335317-63336429	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55856614-55858532__chr14_63335317-63336429/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_55856614-55858532__chr14_63335317-63336429/blast/RR/blast.log	False	False	6	2.67e-33	130.0	74.869	191	20.0
NULL/chr14_59949586-59950827__chr14_117929912-117931814	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_59949586-59950827__chr14_117929912-117931814/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_59949586-59950827__chr14_117929912-117931814/blast/LL/blast.log	False	False	2	0.77	22.9	100.0	12	0.0
NULL/chr14_59949586-59950827__chr14_117929912-117931814	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_59949586-59950827__chr14_117929912-117931814/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_59949586-59950827__chr14_117929912-117931814/blast/LR/blast.log	False	False	4	0.018	28.3	100.0	15	1.0
NULL/chr14_59949586-59950827__chr14_117929912-117931814	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_59949586-59950827__chr14_117929912-117931814/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_59949586-59950827__chr14_117929912-117931814/blast/RL/blast.log	False	False	20	0.064	26.5	83.333	24	1.0
NULL/chr14_59949586-59950827__chr14_117929912-117931814	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_59949586-59950827__chr14_117929912-117931814/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_59949586-59950827__chr14_117929912-117931814/blast/RR/blast.log	False	False	4	2.88e-06	41.0	88.235	34	1.0
NULL/chr14_60300153-60301784__chr14_101866321-101874944	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_60300153-60301784__chr14_101866321-101874944/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_60300153-60301784__chr14_101866321-101874944/blast/LL/blast.log	False	False	4	0.018	28.3	100.0	15	1.0
NULL/chr14_60300153-60301784__chr14_101866321-101874944	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_60300153-60301784__chr14_101866321-101874944/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_60300153-60301784__chr14_101866321-101874944/blast/LR/blast.log	False	False	25	2.07e-14	68.0	95.238	42	2.0
NULL/chr14_60300153-60301784__chr14_101866321-101874944	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_60300153-60301784__chr14_101866321-101874944/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_60300153-60301784__chr14_101866321-101874944/blast/RL/blast.log	False	False	0				0	
NULL/chr14_60300153-60301784__chr14_101866321-101874944	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_60300153-60301784__chr14_101866321-101874944/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_60300153-60301784__chr14_101866321-101874944/blast/RR/blast.log	False	False	16	5.57e-09	50.9	82.0	50	2.0
NULL/chr14_60983463-60985802__chr14_65780165-65782305	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_60983463-60985802__chr14_65780165-65782305/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_60983463-60985802__chr14_65780165-65782305/blast/LL/blast.log	False	False	5	5.93e-53	196.0	85.475	179	7.0
NULL/chr14_60983463-60985802__chr14_65780165-65782305	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_60983463-60985802__chr14_65780165-65782305/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_60983463-60985802__chr14_65780165-65782305/blast/LR/blast.log	False	False	6	0.22	24.7	100.0	13	1.0
NULL/chr14_60983463-60985802__chr14_65780165-65782305	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_60983463-60985802__chr14_65780165-65782305/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_60983463-60985802__chr14_65780165-65782305/blast/RL/blast.log	False	False	4	0.008	29.2	82.143	28	1.0
NULL/chr14_60983463-60985802__chr14_65780165-65782305	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_60983463-60985802__chr14_65780165-65782305/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_60983463-60985802__chr14_65780165-65782305/blast/RR/blast.log	False	False	1	0.33	22.9	100.0	12	0.0
NULL/chr14_60986866-60989386__chr14_120278168-120281390	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_60986866-60989386__chr14_120278168-120281390/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_60986866-60989386__chr14_120278168-120281390/blast/LL/blast.log	False	False	1	0.33	23.8	86.364	22	1.0
NULL/chr14_60986866-60989386__chr14_120278168-120281390	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_60986866-60989386__chr14_120278168-120281390/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_60986866-60989386__chr14_120278168-120281390/blast/LR/blast.log	False	False	2	0.094	24.7	100.0	13	1.0
NULL/chr14_60986866-60989386__chr14_120278168-120281390	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_60986866-60989386__chr14_120278168-120281390/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_60986866-60989386__chr14_120278168-120281390/blast/RL/blast.log	False	False	1	0.064	26.5	100.0	14	1.0
NULL/chr14_60986866-60989386__chr14_120278168-120281390	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_60986866-60989386__chr14_120278168-120281390/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_60986866-60989386__chr14_120278168-120281390/blast/RR/blast.log	False	False	1	0.22	24.7	100.0	13	1.0
NULL/chr14_61155004-61156719__chr14_97975168-97976168	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_61155004-61156719__chr14_97975168-97976168/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_61155004-61156719__chr14_97975168-97976168/blast/LL/blast.log	False	False	1	0.77	22.9	100.0	12	0.0
NULL/chr14_61155004-61156719__chr14_97975168-97976168	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_61155004-61156719__chr14_97975168-97976168/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_61155004-61156719__chr14_97975168-97976168/blast/LR/blast.log	False	False	1	0.77	22.9	100.0	12	0.0
NULL/chr14_61155004-61156719__chr14_97975168-97976168	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_61155004-61156719__chr14_97975168-97976168/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_61155004-61156719__chr14_97975168-97976168/blast/RL/blast.log	False	False	2	0.018	29.2	94.444	18	1.0
NULL/chr14_61155004-61156719__chr14_97975168-97976168	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_61155004-61156719__chr14_97975168-97976168/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_61155004-61156719__chr14_97975168-97976168/blast/RR/blast.log	False	False	2	0.22	24.7	75.758	33	1.0
NULL/chr14_62171188-62172553__chr14_117907877-117908903	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_62171188-62172553__chr14_117907877-117908903/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_62171188-62172553__chr14_117907877-117908903/blast/LL/blast.log	False	False	21	8.82e-13	63.5	97.297	37	1.0
NULL/chr14_62171188-62172553__chr14_117907877-117908903	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_62171188-62172553__chr14_117907877-117908903/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_62171188-62172553__chr14_117907877-117908903/blast/LR/blast.log	False	False	63	4.57e-10	54.5	96.875	32	1.0
NULL/chr14_62171188-62172553__chr14_117907877-117908903	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_62171188-62172553__chr14_117907877-117908903/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_62171188-62172553__chr14_117907877-117908903/blast/RL/blast.log	False	False	1	0.77	23.8	93.333	15	1.0
NULL/chr14_62171188-62172553__chr14_117907877-117908903	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_62171188-62172553__chr14_117907877-117908903/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_62171188-62172553__chr14_117907877-117908903/blast/RR/blast.log	False	False	3	0.77	23.8	93.333	15	1.0
NULL/chr14_63076201-63077201__chr14_79139107-79141953	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63076201-63077201__chr14_79139107-79141953/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63076201-63077201__chr14_79139107-79141953/blast/LL/blast.log	False	False	2	0.77	23.8	85.0	20	1.0
NULL/chr14_63076201-63077201__chr14_79139107-79141953	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63076201-63077201__chr14_79139107-79141953/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63076201-63077201__chr14_79139107-79141953/blast/LR/blast.log	False	False	2	0.77	22.9	88.235	17	1.0
NULL/chr14_63076201-63077201__chr14_79139107-79141953	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63076201-63077201__chr14_79139107-79141953/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63076201-63077201__chr14_79139107-79141953/blast/RL/blast.log	False	False	6	0.005	31.0	94.737	19	1.0
NULL/chr14_63076201-63077201__chr14_79139107-79141953	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63076201-63077201__chr14_79139107-79141953/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63076201-63077201__chr14_79139107-79141953/blast/RR/blast.log	False	False	2	0.77	23.8	93.333	15	1.0
NULL/chr14_63162199-63168340__chr14_75565049-75567516	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63162199-63168340__chr14_75565049-75567516/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63162199-63168340__chr14_75565049-75567516/blast/LL/blast.log	False	False	1	0.77	22.9	88.235	17	1.0
NULL/chr14_63162199-63168340__chr14_75565049-75567516	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63162199-63168340__chr14_75565049-75567516/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63162199-63168340__chr14_75565049-75567516/blast/LR/blast.log	False	False	1	0.77	23.8	93.333	15	1.0
NULL/chr14_63162199-63168340__chr14_75565049-75567516	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63162199-63168340__chr14_75565049-75567516/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63162199-63168340__chr14_75565049-75567516/blast/RL/blast.log	False	False	0				0	
NULL/chr14_63162199-63168340__chr14_75565049-75567516	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63162199-63168340__chr14_75565049-75567516/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63162199-63168340__chr14_75565049-75567516/blast/RR/blast.log	False	False	4	0.018	29.2	86.957	23	1.0
NULL/chr14_63259315-63275396__chr14_67246959-67248784	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63259315-63275396__chr14_67246959-67248784/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63259315-63275396__chr14_67246959-67248784/blast/LL/blast.log	False	False	15	5.48e-20	86.9	71.569	204	8.0
NULL/chr14_63259315-63275396__chr14_67246959-67248784	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63259315-63275396__chr14_67246959-67248784/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63259315-63275396__chr14_67246959-67248784/blast/LR/blast.log	False	False	5	7.14e-06	40.1	89.655	29	1.0
NULL/chr14_63259315-63275396__chr14_67246959-67248784	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63259315-63275396__chr14_67246959-67248784/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63259315-63275396__chr14_67246959-67248784/blast/RL/blast.log	False	False	18	2.22e-20	87.8	79.808	104	4.0
NULL/chr14_63259315-63275396__chr14_67246959-67248784	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63259315-63275396__chr14_67246959-67248784/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63259315-63275396__chr14_67246959-67248784/blast/RR/blast.log	False	False	28	1.7e-15	71.6	100.0	39	2.0
NULL/chr14_63325193-63330882__chr14_122459620-122463177	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63325193-63330882__chr14_122459620-122463177/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63325193-63330882__chr14_122459620-122463177/blast/LL/blast.log	False	False	5	0.000233	34.6	88.462	26	1.0
NULL/chr14_63325193-63330882__chr14_122459620-122463177	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63325193-63330882__chr14_122459620-122463177/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63325193-63330882__chr14_122459620-122463177/blast/LR/blast.log	False	False	1	0.42	22.9	100.0	12	0.0
NULL/chr14_63325193-63330882__chr14_122459620-122463177	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63325193-63330882__chr14_122459620-122463177/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63325193-63330882__chr14_122459620-122463177/blast/RL/blast.log	False	False	2	0.77	22.9	88.235	17	1.0
NULL/chr14_63325193-63330882__chr14_122459620-122463177	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63325193-63330882__chr14_122459620-122463177/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_63325193-63330882__chr14_122459620-122463177/blast/RR/blast.log	False	False	1	0.77	23.8	93.333	15	1.0
NULL/chr14_65780165-65782305__chr14_74898780-74901428	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_65780165-65782305__chr14_74898780-74901428/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_65780165-65782305__chr14_74898780-74901428/blast/LL/blast.log	False	False	3	8.82e-13	62.6	85.484	62	2.0
NULL/chr14_65780165-65782305__chr14_74898780-74901428	LR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_65780165-65782305__chr14_74898780-74901428/blast/LR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_65780165-65782305__chr14_74898780-74901428/blast/LR/blast.log	False	False	23	0.005	30.1	85.294	34	1.0
NULL/chr14_65780165-65782305__chr14_74898780-74901428	RL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_65780165-65782305__chr14_74898780-74901428/blast/RL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_65780165-65782305__chr14_74898780-74901428/blast/RL/blast.log	False	False	3	0.22	25.6	93.75	16	1.0
NULL/chr14_65780165-65782305__chr14_74898780-74901428	RR	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_65780165-65782305__chr14_74898780-74901428/blast/RR/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_65780165-65782305__chr14_74898780-74901428/blast/RR/blast.log	False	False	6	0.018	29.2	78.049	41	2.0
NULL/chr14_66499224-66500942__chr14_75481730-75484333	LL	OK	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_66499224-66500942__chr14_75481730-75484333/blast/LL/blast_hits.tsv	/project/wunderl/Jillian/null_BLAST_output_2/NULL/chr14_66499224-66500942__chr14_75481730-75484333/blast/LL/blast.log	False	False	0				0	
