pair_dir	comparison	status	blast_path	log_path	is_close_gap	is_adjacent_neighbors	hits_count	best_evalue	best_bitscore	best_pident	best_length	best_qcovhsp
FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19346468-19346888	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19346468-19346888/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19346468-19346888/blast/LR/blast.log	False	False	1	0.21	25.6	93.75	16	1.0
FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19346468-19346888	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19346468-19346888/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19346468-19346888/blast/RL/blast.log	False	False	3	0.65	22.9	100.0	12	1.0
FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19346468-19346888	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19346468-19346888/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19346468-19346888/blast/RR/blast.log	False	False	4	0.064	26.5	100.0	14	1.0
FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19350401-19350687	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19350401-19350687/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19350401-19350687/blast/LL/blast.log	False	False	1	0.73	23.8	93.333	15	1.0
FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19350401-19350687	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19350401-19350687/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19350401-19350687/blast/LR/blast.log	False	False	5	0.06	27.4	94.118	17	1.0
FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19350401-19350687	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19350401-19350687/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19350401-19350687/blast/RL/blast.log	False	False	2	0.22	25.6	93.75	16	1.0
FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19350401-19350687	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19350401-19350687/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19350401-19350687/blast/RR/blast.log	False	False	3	0.77	23.8	80.0	25	1.0
FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19340770-19340970	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19340770-19340970/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19340770-19340970/blast/LL/blast.log	True	True	5	0.003	31.0	94.737	19	1.0
FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19340770-19340970	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19340770-19340970/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19340770-19340970/blast/LR/blast.log	True	True	0				0	
FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19340770-19340970	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19340770-19340970/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19340770-19340970/blast/RR/blast.log	True	True	5	0.003	31.0	88.462	26	1.0
FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343351-19343609	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343351-19343609/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343351-19343609/blast/LL/blast.log	True	False	0				0	
FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343351-19343609	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343351-19343609/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343351-19343609/blast/LR/blast.log	True	False	3	0.11	23.8	94.118	17	4.0
FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343351-19343609	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343351-19343609/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343351-19343609/blast/RL/blast.log	True	False	5	0.003	31.0	88.462	26	1.0
FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343351-19343609	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343351-19343609/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343351-19343609/blast/RR/blast.log	True	False	3	0.07	22.9	100.0	12	3.0
FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343988-19344362	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343988-19344362/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343988-19344362/blast/LL/blast.log	True	False	3	0.11	23.8	94.118	17	4.0
FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343988-19344362	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343988-19344362/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343988-19344362/blast/LR/blast.log	True	False	2	0.19	24.7	100.0	13	1.0
FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343988-19344362	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343988-19344362/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343988-19344362/blast/RL/blast.log	True	False	3	0.07	22.9	100.0	12	3.0
FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343988-19344362	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343988-19344362/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343988-19344362/blast/RR/blast.log	True	False	2	0.4	23.8	93.333	15	1.0
FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19346468-19346888	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19346468-19346888/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19346468-19346888/blast/LL/blast.log	False	False	2	0.19	24.7	100.0	13	1.0
FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19346468-19346888	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19346468-19346888/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19346468-19346888/blast/LR/blast.log	False	False	0				0	
FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19346468-19346888	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19346468-19346888/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19346468-19346888/blast/RL/blast.log	False	False	2	0.4	23.8	93.333	15	1.0
FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19346468-19346888	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19346468-19346888/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19346468-19346888/blast/RR/blast.log	False	False	0				0	
FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19350401-19350687	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19350401-19350687/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19350401-19350687/blast/LL/blast.log	False	False	0				0	
FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19350401-19350687	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19350401-19350687/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19350401-19350687/blast/LR/blast.log	False	False	2	0.22	24.7	100.0	13	1.0
FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19350401-19350687	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19350401-19350687/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19350401-19350687/blast/RL/blast.log	False	False	1	0.14	25.6	93.75	16	1.0
FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19350401-19350687	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19350401-19350687/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19350401-19350687/blast/RR/blast.log	False	False	1	0.48	23.8	85.0	20	1.0
FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343351-19343609	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343351-19343609/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343351-19343609/blast/LL/blast.log	True	True	5	0.003	31.0	88.462	26	1.0
FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343351-19343609	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343351-19343609/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343351-19343609/blast/LR/blast.log	True	True	3	0.07	22.9	100.0	12	3.0
FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343351-19343609	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343351-19343609/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343351-19343609/blast/RR/blast.log	True	True	0				0	
FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343988-19344362	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343988-19344362/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343988-19344362/blast/LL/blast.log	True	False	3	0.07	22.9	100.0	12	3.0
FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343988-19344362	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343988-19344362/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343988-19344362/blast/LR/blast.log	True	False	2	0.4	23.8	93.333	15	1.0
FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343988-19344362	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343988-19344362/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343988-19344362/blast/RL/blast.log	True	False	0				0	
FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343988-19344362	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343988-19344362/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343988-19344362/blast/RR/blast.log	True	False	1	0.62	22.9	100.0	12	1.0
FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19346468-19346888	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19346468-19346888/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19346468-19346888/blast/LL/blast.log	False	False	2	0.4	23.8	93.333	15	1.0
FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19346468-19346888	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19346468-19346888/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19346468-19346888/blast/LR/blast.log	False	False	0				0	
FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19346468-19346888	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19346468-19346888/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19346468-19346888/blast/RL/blast.log	False	False	1	0.62	22.9	100.0	12	1.0
FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19346468-19346888	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19346468-19346888/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19346468-19346888/blast/RR/blast.log	False	False	0				0	
FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19350401-19350687	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19350401-19350687/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19350401-19350687/blast/LL/blast.log	False	False	1	0.14	25.6	93.75	16	1.0
FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19350401-19350687	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19350401-19350687/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19350401-19350687/blast/LR/blast.log	False	False	1	0.48	23.8	85.0	20	1.0
FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19350401-19350687	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19350401-19350687/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19350401-19350687/blast/RL/blast.log	False	False	4	0.21	24.7	100.0	13	1.0
FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19350401-19350687	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19350401-19350687/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19350401-19350687/blast/RR/blast.log	False	False	3	0.017	29.2	81.25	32	1.0
FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19343988-19344362	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19343988-19344362/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19343988-19344362/blast/LL/blast.log	True	True	0				0	
FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19343988-19344362	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19343988-19344362/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19343988-19344362/blast/LR/blast.log	True	True	1	0.62	22.9	100.0	12	1.0
FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19343988-19344362	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19343988-19344362/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19343988-19344362/blast/RR/blast.log	True	True	1	0.33	21.1	100.0	11	1.0
FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19346468-19346888	LL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19346468-19346888/blast/LL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19346468-19346888/blast/LL/blast.log	True	False	1	0.62	22.9	100.0	12	1.0
FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19346468-19346888	LR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19346468-19346888/blast/LR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19346468-19346888/blast/LR/blast.log	True	False	0				0	
FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19346468-19346888	RL	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19346468-19346888/blast/RL/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19346468-19346888/blast/RL/blast.log	True	False	1	0.33	21.1	100.0	11	1.0
FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19346468-19346888	RR	OK	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19346468-19346888/blast/RR/blast_hits.tsv	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/final_flank_blast/shadow_pairs_flanks2/FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19346468-19346888/blast/RR/blast.log	True	False	1	0.4	21.1	100.0	11	0.0
